community,month,monthlyav,year,Sani_Q,av_II_Q,FY,desc,actual,max_MGD,max_II_Q
Waltham,Jun,8.6033333333333335,17-19,5.6,3.003333333333334,FY21,FY21 Actuals,TRUE,12.58,6.98
Waltham,Mar,11.326666666666666,17-19,5.6,5.726666666666667,FY21,FY21 Actuals,TRUE,12.58,6.98
Waltham,May,10.31,17-19,5.6,4.710000000000001,FY21,FY21 Actuals,TRUE,12.58,6.98
Waltham,Nov,9.863333333333333,17-19,5.6,4.263333333333334,FY21,FY21 Actuals,TRUE,12.58,6.98
Waltham,Oct,7.623333333333334,17-19,5.6,2.0233333333333343,FY21,FY21 Actuals,TRUE,12.58,6.98
Waltham,Sep,7.356666666666667,17-19,5.6,1.7566666666666677,FY21,FY21 Actuals,TRUE,12.58,6.98
Watertown,Apr,5.07,17-19,2.2,2.87,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Aug,2.7,17-19,2.2,0.5,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Dec,3.893333333333333,17-19,2.2,1.693333333333333,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Feb,4.17,17-19,2.2,1.9699999999999998,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Jan,4.006666666666667,17-19,2.2,1.8066666666666666,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Jul,2.8033333333333332,17-19,2.2,0.603333333333333,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Jun,3.1866666666666665,17-19,2.2,0.9866666666666664,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Mar,4.5633333333333335,17-19,2.2,2.3633333333333333,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,May,3.89,17-19,2.2,1.69,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Nov,4.08,17-19,2.2,1.88,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Oct,2.8366666666666664,17-19,2.2,0.6366666666666663,FY21,FY21 Actuals,TRUE,5.07,2.87
Watertown,Sep,2.6566666666666667,17-19,2.2,0.45666666666666655,FY21,FY21 Actuals,TRUE,5.07,2.87
Wellesley,Apr,5.46,17-19,1.7,3.76,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Aug,2.3766666666666665,17-19,1.7,0.6766666666666665,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Dec,3.9166666666666665,17-19,1.7,2.216666666666667,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Feb,3.91,17-19,1.7,2.21,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Jan,3.8666666666666667,17-19,1.7,2.166666666666667,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Jul,2.4466666666666668,17-19,1.7,0.7466666666666668,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Jun,2.986666666666667,17-19,1.7,1.2866666666666668,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Mar,4.506666666666667,17-19,1.7,2.8066666666666666,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,May,3.91,17-19,1.7,2.21,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Nov,4,17-19,1.7,2.3,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Oct,2.68,17-19,1.7,0.9800000000000002,FY21,FY21 Actuals,TRUE,5.46,3.76
Wellesley,Sep,2.4233333333333333,17-19,1.7,0.7233333333333334,FY21,FY21 Actuals,TRUE,5.46,3.76
Westwood,Apr,2.61,17-19,0.9,1.71,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Aug,1.2833333333333332,17-19,0.9,0.3833333333333332,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Dec,1.9833333333333332,17-19,0.9,1.083333333333333,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Feb,2.27,17-19,0.9,1.37,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Jan,2.1566666666666667,17-19,0.9,1.2566666666666668,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Jul,1.31,17-19,0.9,0.41000000000000003,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Jun,1.64,17-19,0.9,0.7399999999999999,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Mar,2.473333333333333,17-19,0.9,1.5733333333333333,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,May,2.01,17-19,0.9,1.1099999999999999,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Nov,2.09,17-19,0.9,1.19,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Oct,1.4166666666666667,17-19,0.9,0.5166666666666667,FY21,FY21 Actuals,TRUE,2.61,1.71
Westwood,Sep,1.2733333333333332,17-19,0.9,0.3733333333333332,FY21,FY21 Actuals,TRUE,2.61,1.71
Weymouth,Apr,12.4,17-19,3.7,8.7,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Aug,5.6899999999999995,17-19,3.7,1.9899999999999993,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Dec,10.443333333333333,17-19,3.7,6.743333333333333,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Feb,10.723333333333333,17-19,3.7,7.0233333333333325,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Jan,11.11,17-19,3.7,7.409999999999999,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Jul,6.676666666666667,17-19,3.7,2.9766666666666666,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Jun,8.023333333333333,17-19,3.7,4.323333333333333,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Mar,11.93,17-19,3.7,8.23,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,May,9.7,17-19,3.7,5.999999999999999,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Nov,10.613333333333333,17-19,3.7,6.913333333333333,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Oct,7.11,17-19,3.7,3.41,FY21,FY21 Actuals,TRUE,12.4,8.7
Weymouth,Sep,5.8566666666666665,17-19,3.7,2.1566666666666663,FY21,FY21 Actuals,TRUE,12.4,8.7
Wilmington,Apr,1.88,17-19,0.8,1.0799999999999998,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Aug,1.3566666666666667,17-19,0.8,0.5566666666666666,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Dec,1.5366666666666666,17-19,0.8,0.7366666666666666,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Feb,1.5466666666666666,17-19,0.8,0.7466666666666666,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Jan,1.4866666666666666,17-19,0.8,0.6866666666666665,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Jul,1.3333333333333333,17-19,0.8,0.5333333333333332,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Jun,1.5033333333333334,17-19,0.8,0.7033333333333334,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Mar,1.66,17-19,0.8,0.8599999999999999,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,May,1.6033333333333333,17-19,0.8,0.8033333333333332,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Nov,1.6,17-19,0.8,0.8,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Oct,1.4033333333333333,17-19,0.8,0.6033333333333333,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Wilmington,Sep,1.3766666666666667,17-19,0.8,0.5766666666666667,FY21,FY21 Actuals,TRUE,1.88,1.0799999999999998
Winchester,Apr,3.9333333333333336,17-19,1.1,2.8333333333333335,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Aug,1.5233333333333334,17-19,1.1,0.42333333333333334,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Dec,2.67,17-19,1.1,1.5699999999999998,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Feb,3.0100000000000002,17-19,1.1,1.9100000000000001,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Jan,2.77,17-19,1.1,1.67,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Jul,1.7533333333333334,17-19,1.1,0.6533333333333333,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Jun,2.1633333333333336,17-19,1.1,1.0633333333333335,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Mar,3.33,17-19,1.1,2.23,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,May,2.9266666666666667,17-19,1.1,1.8266666666666667,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Nov,2.75,17-19,1.1,1.65,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Oct,1.65,17-19,1.1,0.5499999999999998,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winchester,Sep,1.53,17-19,1.1,0.42999999999999994,FY21,FY21 Actuals,TRUE,3.9333333333333336,2.8333333333333335
Winthrop,Apr,2.736666666666667,17-19,1.1,1.6366666666666667,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Aug,1.9133333333333333,17-19,1.1,0.8133333333333332,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Dec,2.3433333333333333,17-19,1.1,1.2433333333333332,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Feb,2.37,17-19,1.1,1.27,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Jan,2.4233333333333333,17-19,1.1,1.3233333333333333,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Jul,2.1399999999999997,17-19,1.1,1.0399999999999996,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Jun,2.2133333333333334,17-19,1.1,1.1133333333333333,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Mar,2.5533333333333332,17-19,1.1,1.4533333333333331,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,May,2.3066666666666666,17-19,1.1,1.2066666666666666,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Nov,2.63,17-19,1.1,1.5299999999999998,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Oct,2.166666666666667,17-19,1.1,1.0666666666666669,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Winthrop,Sep,1.9,17-19,1.1,0.7999999999999998,FY21,FY21 Actuals,TRUE,2.736666666666667,1.6366666666666667
Woburn,Apr,8.9,17-19,3.7,5.2,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Aug,5.3533333333333335,17-19,3.7,1.6533333333333333,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Dec,6.596666666666667,17-19,3.7,2.8966666666666665,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Feb,7.166666666666667,17-19,3.7,3.466666666666667,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Jan,6.863333333333333,17-19,3.7,3.163333333333333,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Jul,6.069999999999999,17-19,3.7,2.369999999999999,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Jun,6.576666666666667,17-19,3.7,2.876666666666667,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Mar,7.54,17-19,3.7,3.84,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,May,7.790000000000001,17-19,3.7,4.090000000000001,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Nov,6.3566666666666665,17-19,3.7,2.6566666666666663,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Oct,5.366666666666666,17-19,3.7,1.666666666666666,FY21,FY21 Actuals,TRUE,8.9,5.2
Woburn,Sep,5.083333333333333,17-19,3.7,1.3833333333333329,FY21,FY21 Actuals,TRUE,8.9,5.2
Arlington,Apr,7.872222222222223,18-20,2.5,5.372222222222223,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Aug,3.0322222222222224,18-20,2.5,0.5322222222222224,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Dec,4.96,18-20,2.5,2.46,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Feb,5.76,18-20,2.5,3.26,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Jan,5.442222222222223,18-20,2.5,2.942222222222223,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Jul,3.537777777777778,18-20,2.5,1.037777777777778,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Jun,4.154444444444444,18-20,2.5,1.6544444444444437,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Mar,6.561111111111111,18-20,2.5,4.061111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,May,5.278888888888889,18-20,2.5,2.778888888888889,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Nov,6.09,18-20,2.5,3.59,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Oct,3.4744444444444444,18-20,2.5,0.9744444444444444,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Arlington,Sep,3.0933333333333337,18-20,2.5,0.5933333333333337,FY21,FY21 w/ 3yr av for CY19,FALSE,7.872222222222223,5.372222222222223
Ashland,Apr,1.718888888888889,18-20,0.8,0.9188888888888889,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Aug,1.078888888888889,18-20,0.8,0.27888888888888896,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Dec,1.3411111111111111,18-20,0.8,0.5411111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Feb,1.5133333333333334,18-20,0.8,0.7133333333333334,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Jan,1.4866666666666666,18-20,0.8,0.6866666666666665,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Jul,1.0722222222222222,18-20,0.8,0.27222222222222214,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Jun,1.198888888888889,18-20,0.8,0.39888888888888885,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Mar,1.5877777777777777,18-20,0.8,0.7877777777777777,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,May,1.3566666666666667,18-20,0.8,0.5566666666666666,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Nov,1.5022222222222221,18-20,0.8,0.7022222222222221,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Oct,1.1566666666666667,18-20,0.8,0.3566666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Ashland,Sep,1.0833333333333335,18-20,0.8,0.28333333333333344,FY21,FY21 w/ 3yr av for CY19,FALSE,1.718888888888889,0.9188888888888889
Bedford,Apr,3.861111111111111,18-20,1.3,2.561111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Aug,1.8977777777777778,18-20,1.3,0.5977777777777777,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Dec,2.63,18-20,1.3,1.3299999999999998,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Feb,2.8633333333333333,18-20,1.3,1.5633333333333332,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Jan,2.6466666666666665,18-20,1.3,1.3466666666666665,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Jul,2.051111111111111,18-20,1.3,0.7511111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Jun,2.3655555555555554,18-20,1.3,1.0655555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Mar,3.3088888888888888,18-20,1.3,2.0088888888888885,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,May,2.9255555555555555,18-20,1.3,1.6255555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Nov,2.8455555555555554,18-20,1.3,1.5455555555555553,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Oct,1.9288888888888889,18-20,1.3,0.6288888888888888,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Bedford,Sep,1.8433333333333333,18-20,1.3,0.5433333333333332,FY21,FY21 w/ 3yr av for CY19,FALSE,3.861111111111111,2.561111111111111
Belmont,Apr,5.157777777777778,18-20,1.4,3.7577777777777777,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Aug,1.8677777777777778,18-20,1.4,0.46777777777777785,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Dec,2.911111111111111,18-20,1.4,1.511111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Feb,3.528888888888889,18-20,1.4,2.128888888888889,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Jan,3.296666666666667,18-20,1.4,1.896666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Jul,2.0533333333333332,18-20,1.4,0.6533333333333333,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Jun,2.378888888888889,18-20,1.4,0.9788888888888891,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Mar,4.202222222222222,18-20,1.4,2.802222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,May,3.0355555555555553,18-20,1.4,1.6355555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Nov,4.003333333333333,18-20,1.4,2.603333333333333,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Oct,2.252222222222222,18-20,1.4,0.8522222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Belmont,Sep,1.8044444444444443,18-20,1.4,0.4044444444444444,FY21,FY21 w/ 3yr av for CY19,FALSE,5.157777777777778,3.7577777777777777
Boston,Apr,115.47777777777779,18-20,58.5,56.97777777777779,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Aug,80.99666666666667,18-20,58.5,22.49666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Dec,85.54333333333334,18-20,58.5,27.043333333333337,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Feb,92.26444444444444,18-20,58.5,33.764444444444436,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Jan,95.85555555555555,18-20,58.5,37.355555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Jul,81.10555555555555,18-20,58.5,22.605555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Jun,85.62222222222222,18-20,58.5,27.12222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Mar,100.80555555555556,18-20,58.5,42.30555555555556,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,May,87.41555555555556,18-20,58.5,28.915555555555557,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Nov,109.0988888888889,18-20,58.5,50.598888888888894,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Oct,87.54666666666667,18-20,58.5,29.046666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Boston,Sep,84.66,18-20,58.5,26.159999999999997,FY21,FY21 w/ 3yr av for CY19,FALSE,115.47777777777779,56.97777777777779
Braintree,Apr,10.601111111111111,18-20,3.2,7.401111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Aug,4.2588888888888885,18-20,3.2,1.0588888888888883,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Dec,7.308888888888888,18-20,3.2,4.108888888888888,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Feb,8.837777777777777,18-20,3.2,5.637777777777777,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Jan,8.202222222222222,18-20,3.2,5.002222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Jul,4.734444444444445,18-20,3.2,1.5344444444444445,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Jun,6.135555555555555,18-20,3.2,2.9355555555555553,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Mar,9.825555555555555,18-20,3.2,6.625555555555555,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,May,7.555555555555556,18-20,3.2,4.355555555555556,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Nov,9.487777777777778,18-20,3.2,6.2877777777777775,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Oct,5.848888888888888,18-20,3.2,2.648888888888888,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Braintree,Sep,4.78,18-20,3.2,1.58,FY21,FY21 w/ 3yr av for CY19,FALSE,10.601111111111111,7.401111111111111
Brookline,Apr,12.95111111111111,18-20,4.2,8.751111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Aug,5.564444444444445,18-20,4.2,1.3644444444444446,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Dec,7.816666666666666,18-20,4.2,3.6166666666666663,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Feb,9.592222222222222,18-20,4.2,5.392222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Jan,9.595555555555555,18-20,4.2,5.395555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Jul,6.046666666666667,18-20,4.2,1.8466666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Jun,7.264444444444445,18-20,4.2,3.0644444444444447,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Mar,10.664444444444444,18-20,4.2,6.464444444444443,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,May,8.617777777777778,18-20,4.2,4.417777777777778,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Nov,10.703333333333333,18-20,4.2,6.503333333333333,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Oct,6.642222222222222,18-20,4.2,2.442222222222222,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Brookline,Sep,6.046666666666667,18-20,4.2,1.8466666666666667,FY21,FY21 w/ 3yr av for CY19,FALSE,12.95111111111111,8.751111111111111
Burlington,Apr,5.36,18-20,2,3.3600000000000003,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Aug,2.6122222222222224,18-20,2,0.6122222222222224,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Dec,3.63,18-20,2,1.63,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Feb,4.161111111111111,18-20,2,2.1611111111111114,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Jan,3.8633333333333333,18-20,2,1.8633333333333333,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Jul,2.8244444444444445,18-20,2,0.8244444444444445,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Jun,3.4055555555555554,18-20,2,1.4055555555555554,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Mar,4.63,18-20,2,2.63,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,May,4.101111111111111,18-20,2,2.101111111111111,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Nov,4.015555555555555,18-20,2,2.0155555555555553,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
Burlington,Oct,2.7544444444444447,18-20,2,0.7544444444444447,FY21,FY21 w/ 3yr av for CY19,FALSE,5.36,3.3600000000000003
